artist_id,similar_artists_id
10307638,"['10307637', '7538077', '3971045', '2643986', '5009102', '5731098', '3886967', '8356776', '13699305', '4083679', '6530669', '4053361', '19010628', '17408551', '4151096', '21661032', '16839765', '1606831', '1111428', '774728', '7580019', '2752078', '4001232', '20621730', '4609767', '259984', '3808566', '113603', '3053244', '4300016', '6824668', '2553690', '5111994', '9135195', '4492731', '3411192', '21640148', '8837748', '10906954', '7318147', '9904480', '59350', '4708709', '3214284', '1086667', '6743565']"
19812209,"['13543077', '8199072', '16750513', '9656615', '4253940', '20152065', '9083943', '5926431', '10371518', '5023941', '9788117', '10085880', '10838202', '21945847', '8510747', '17347335', '9501305', '18196688', '8344705', '20901226', '5023942', '7147145', '19127179', '8038720', '5992374', '11763126', '2880132', '16635679', '7673257', '8891690', '8891682', '8176699', '21368352', '1744653', '16542497', '21265257', '7147307', '18073347', '13880362', '8189732', '10145210', '17425018', '8885326', '11235753', '6484190', '9156339', '21170832']"
19108765,"['20271383', '11829606', '17321006', '13462472', '20135838', '12439275', '10160771', '9195600', '7835193', '12662897', '1242278', '11012954', '16585036', '9216799', '16757099', '19164972', '16778488', '570245', '5815506', '16919582', '16945213', '8048710', '12132861', '4042391', '16868061', '16394570', '8519547', '7443722', '5694462', '4184841', '12746381', '21808057', '4611102', '22167561', '19037213', '7034433', '10858084', '11285759', '18996591', '9888713', '8038669', '13113108', '16778746', '20001951', '11109459', '9867242', '5268366', '9642098', '9389449']"
6113318,"['8485048', '1511539', '6374529', '15541314', '7097908', '8365151', '7277639', '10163176', '9254383', '6002992', '13191077', '6114813', '6015995', '6118202', '7178851', '6115859', '9075797', '16526743', '5285999', '6538138', '822261', '8069079', '6906295', '10342523', '6323450', '5874360', '7228578', '16614610', '7918152', '7081151', '7399424', '5578874', '17419789', '7823707', '6826271', '6164072', '8916272', '5737085', '11222903', '16580245', '12460055', '10475476', '9377873', '9649639', '13322487', '7713973', '7299454', '5626216', '7460183']"
12371859,"['13977093', '13053873', '2731272', '21724331', '21020294', '9411931', '8706250', '19648072', '13974192', '5516715', '8698052', '18303820', '7057423', '6546332', '7798493', '9043418', '5848251', '4971537', '17249146', '7868440', '1534386', '12371855', '5100054', '8978056', '1012709', '11811825', '9520423', '8072092', '69324', '10084989', '5677556', '7060892', '6842862', '4412267', '12853325', '6593401', '10191678', '9983059', '9912459', '8456135', '8974572', '7297525', '17842430', '4058947', '5062446', '12159469', '19465999', '1597195', '6907927']"
570245,"['5815506', '4184841', '11285759', '4940676', '16778488', '7585515', '4781818', '8035086', '19108765', '19164972', '3428692', '7034433', '12662897', '6005038', '7835193', '13462472', '7159203', '10596224', '20135838', '6996170', '11398111', '7224144', '12439275', '4553', '8536670', '7258272', '12500208', '10012225', '5657292', '20271383', '9185350', '5072903', '5375451', '8928469', '12492708', '3449542', '11432813', '9642098', '17321006', '4858862', '4868948', '3160589', '8519547', '7227140', '3778962', '13353777', '7691134', '1038683', '4747684']"
9202714,"['8263295', '8942847', '8274021', '6919079', '5453279', '9166971', '8729193', '12397011', '6783493', '8449158', '11199776', '16548971', '10560519', '6495873', '7349633', '8296514', '6503948', '5780988', '16618134', '8484756', '6154143', '333747', '8168065', '10893213', '7297724', '9055657', '9949283', '19628567', '5533684', '9947539', '19207592', '16714316', '10435948', '9953039', '7817099', '6367277', '17307151', '21079152', '11841130', '9176982', '10118303', '20238113', '16398876', '10309324', '8918742', '6919348', '20892976']"
9883387,"['8090721', '10392614', '3853784', '13795287', '8386592', '5874069', '6539621', '42579', '5763226', '11587966', '1447252', '1127179', '9278793', '3255291', '10207139', '6075859', '3713825', '3428284', '5942226', '762048', '8964301', '4699882', '700634', '762974', '8128501', '5453314', '8189731', '4169598', '3407235', '4204307', '12153192', '8752751', '8293218', '5660205', '2955100', '1801', '2341005', '6139384', '3805592', '2914336', '2662089', '15474039', '19569159', '3926810', '4811258', '1462671', '7883261', '9814706']"
16945213,"['20001951', '9216799', '9389449', '8586289', '6380387', '8638975', '6191785', '12217285', '6195746', '8189732', '16918784', '8546076', '5133751', '7818786', '12893368', '21808057', '8811573', '10189112', '21236255', '2155394', '10995535', '8937252', '7158678', '15965890', '19768319', '9764209', '7981908', '7903605', '6821435', '18926860', '8038669', '3911689', '7049440', '18995008', '8440510', '13191075', '17937084', '4972433', '10225861', '18420768', '10435948', '19231324', '10100344', '8848640', '9947539', '8274021', '6275967']"
10037779,"['9196287', '18647387', '11002590', '7779739', '17499827', '9078880', '6736958', '7310942', '3820070', '7981908', '8477772', '6191785', '8638975', '11242927', '18995008', '19180462', '10435948', '9087824']"
4668947,"['6138980', '7625040', '6257611', '15519766', '5450833', '5451042', '5706666', '17937084', '17106801', '10389942', '8263736', '20944320', '7981908', '10377737', '10967833', '16400145']"
10495677,"['9073247', '21107759', '11242927', '9097033', '16493255', '5416192', '2154506', '1685601', '8765174', '8109038', '9169933', '9042475', '17717348', '4467184', '8654838', '5945207', '5707721', '5951497', '18091831', '11527811', '7454533', '5445378', '18761282', '16860578', '2155394', '6688785', '7400630', '13426110', '9234188', '2964861', '7981908', '6073402', '5438263', '4876798', '142720', '4307777', '16339298', '17853626']"
3246382,"['5306271', '3200876', '12948283', '10396848', '5599417', '105726', '590710', '5199327', '87889', '5438263', '168491', '537958', '163369', '5916526', '678560', '89233', '4248750', '29893', '5360057', '152255', '10257584', '1129783', '5639553', '906379', '72880', '859164', '67259', '452019', '5474914', '1546595', '218289', '5724', '137710', '4788319', '851363', '2595802', '3463061', '105867', '1610140', '595722', '835019', '417584', '1720237', '4076179', '3154045', '512333', '7082631', '412430']"
535051,"['265339', '770308', '5754901', '676760', '6575', '97148', '113603', '5011372', '4313633', '2427185', '3258368', '3307717', '353862', '7566293', '2647601', '317860', '265301', '8348917', '3141688', '6425790', '1533774', '266505', '54341', '1022325', '150799', '834839', '1373841', '16404', '218133', '11945207', '2885264', '239166', '29075', '4389527', '30800', '168649', '31243', '3290645', '33522', '5038497', '1181429', '166271', '35402', '185530', '3207670', '164349', '3209290']"
5438263,"['2203814', '5009102', '4940778', '3246382', '3214284', '5306271', '5347911', '190020', '3200876', '3188894', '3657023', '1608171', '5521748', '1009878', '759867', '7400630', '1297372', '1292119']"
17321006,"['9888713', '5534564', '8248729', '19108765', '16757099', '7459287', '5872894', '20135838', '6171672', '21242800', '5887924', '7434838', '8848640', '756547', '16595159', '13034177', '11484554', '4618086', '6802080']"
9087824,"['10027665', '8773056', '7098655', '6612132', '5364444', '7941472', '6538138', '16944656', '9947539', '6876732', '9897871', '5733643', '6117255', '6374529', '7931575', '8023756', '6736958', '10973689', '6503948', '9072631', '8813348', '5874360', '3820070', '1739868', '5264259', '7258272', '10560519', '8484756', '8365151', '9216799', '6996170', '10238885', '6495873', '9734602', '9254383', '4747684', '7128676', '11390026', '11002590', '6139931', '10069360', '10999476', '10460674', '16414479', '6901212', '20055946', '154597', '10893213']"
11074793,"['5951212', '11516114', '10869468', '700634', '13166628', '10822829', '8639747', '8352126', '17853626', '21170832', '15511864', '9138708', '8356776', '7796991', '17000191', '2924119', '16067011', '8473294', '13526725', '8687386', '5111994', '10057416', '6089343', '2955100', '17480694', '5303228', '8837748', '9188131', '5456282', '17783381', '10145210', '19981689', '13537296', '16860578', '8414307', '10601075', '6380387', '6262042', '10306196', '6329169', '8941054', '4618086', '2378493', '15512373', '9588509', '7818786', '13053873', '9097033', '949459']"
15591627,"['8796692', '8560463', '18091193', '16911341', '4793511', '8248729', '6802080', '3428692', '10893213', '6546332', '6824668', '6291747', '8586289', '6736958', '13883211', '5780722', '5303228', '6869861', '16548971', '10996532', '15880424']"
6138979,"['7547129', '5009104', '6262042', '7952153', '8542414', '8546076', '4299442', '6374529', '6164072', '7648176', '2864638', '3718228', '8837748', '4286280', '7980164', '3722172', '6015995', '6323450', '7310942', '5196254', '6826271', '7692754', '5874360', '1719288', '4905250', '4160941', '8639747', '6527235', '10904336', '11050999', '7732604', '6310447', '3808566', '10027665', '5364444', '9364221', '6380387', '5133751', '5578823', '5922090', '6118202', '9697433', '5947583', '6195746', '7940096', '10069360', '1095734', '9097033', '10535475']"
3206019,"['7647149', '12201171', '10904336', '2911766', '4827657', '426211', '6889822', '8997667', '17453107', '21349054', '4778091']"
16911341,"['4793511', '16548971', '6186798', '5186254', '4320303', '8932469', '8942847', '8796692', '6291747', '4690085', '15591627', '8586289', '3748914', '2155394', '6802080', '2406416', '10893213', '8248729', '5796833', '6222439', '5785851']"
638223,"['37054', '19159216', '7659', '9911', '107849', '14078', '109122', '12362', '97238', '1902', '770', '16406', '3086521', '167992', '172693', '117405', '29692', '762525', '5944', '28189', '36957', '42390', '1633364', '36963', '118889', '11112', '56012', '77059', '2549', '54408', '44658', '834839', '2066', '26340', '29063', '12367', '87072', '36794', '30575', '41854', '27461', '1525', '64169', '6541131', '16404', '56876', '3782250']"
3136071,"['5624998', '5835773', '432925', '6291747', '5533684', '2643990', '5780988', '7229602', '2923376', '6186798', '519186', '6161771', '4793518', '4810638', '5659329', '6180609', '5644224', '4286280', '3902640', '64195', '6012912', '2921159', '4704144', '5780722', '1186864', '6802080', '6876732', '3152948', '5785851', '8195092', '4877073']"
16860578,"['8946891', '9097033', '11242927', '17000191', '6130477', '13473810', '17853626', '21170832', '8654838', '5951212', '8639747', '16839765', '15985858', '8542414', '8837748', '10803166', '5111994', '9865929', '7552982', '9073247', '9217059', '7981908', '5298812', '10163671', '9042475', '7049440', '10057416', '5074070', '9012199', '7778383', '8356776', '21072884', '11074793', '8239069', '15511864', '10869468', '17764498', '8502323', '9707918', '19180462', '10495677', '7427947', '5416192', '18180524', '1095734', '10685978', '10487351', '264520', '8189732']"
6802080,"['2923376', '7229602', '3693165', '4793511', '519186', '6291747', '8305386', '8180702', '5268366', '6337975', '9673518', '9898574', '10893213', '8166063', '426280', '4768663', '8195092', '4810638', '6853110', '10548668', '953913', '6816537', '1293849', '7831145', '3099696', '11319710', '12493829', '7311302', '646329', '5780722', '8248729', '5785851', '4793518', '6869861', '13489431', '8753121', '4841623', '10123026', '18663175', '3025502', '665715', '11373410', '5762846', '7456547', '9953039', '2406416', '3136071', '5275017']"
5009102,"['5947583', '2203814', '4259129', '41195', '5438263', '6233721', '6546332', '4657432', '2643986', '1095734', '6824668', '10906954', '3808566', '2752073', '6452489', '759867', '1483248', '4708709', '10307637', '10307638', '228268', '56272', '164349', '7400630', '1198228', '10535475', '349635', '1418952', '428099', '3851345', '4432362', '4319522', '2553690', '4492731', '3214284', '5835773', '3657023', '1111428', '3820362', '4134056', '4300016', '668822', '5126213', '8837748', '2663760', '8391225', '753479', '20625034']"
5334066,"['8810013', '427135', '8557924', '168996', '7310942', '17432881', '2451999', '9196287', '3305513', '10487351', '10174165', '7427947', '10822829']"
9711817,"['2431394', '2420180', '7303352', '457375', '5904166', '9534469', '8552663', '11029411', '10219579', '432984', '3192663', '4827713', '4023722', '2977686', '2677587', '3675777', '18082521', '7321282', '8960076', '3881185', '8467016', '13264141', '3174724', '4656586', '13470770', '3651765', '4498064', '6902425', '3404360', '2451867', '2776178', '5843497', '7280259', '6074907', '7804861', '5041117', '9185824']"
9118323,"['15498481', '2573439', '10869468', '9097033', '5951212', '17853626', '13473810', '6452441', '8224099', '5456235', '8909104', '2978445', '10069703', '10069702', '7212235', '3445417', '18761282', '7426937', '8502323', '8966575', '9236506', '21170832', '8654838', '3068246', '8199592', '11797365', '10638779', '5622310', '2964861', '11242927', '1561890', '7896428', '11074793', '19291333', '9188131', '16860578', '5114397', '3670715', '8557924', '10192036', '5416192', '8542414', '15511864', '5660205', '3718843', '7482877', '7767472', '16493255', '19378891']"
6180609,"['4286280', '5835773', '3136071', '759867', '2155394', '6186798', '5624998', '515727', '3746633', '1186864', '6291747', '2923376', '5264259', '5533684', '2643990', '4704144', '5009104', '16757099', '519186', '7229602', '519187', '6876732', '6452489', '4810638', '5364444', '5780988', '7400630', '11285759', '3902640']"
10487351,"['7310942', '10174165', '9697433', '6380387', '6262042', '8018984', '10822829', '19981689', '18647387', '9097033', '21170832', '15437876', '17853626', '2924119', '18995008', '9515107', '16945213', '6191785', '1719288', '8639747', '18926860']"
16466838,"['11685896', '8177098', '2641977', '5453314', '8542657', '19935729', '6580393', '4338895', '6907505', '18724791', '6843342', '7048829', '17523127', '5837794', '7308922', '11523208', '10975964', '267433', '9756464', '3991878', '15929978', '5680907', '8247161', '12398478', '17699828', '13659345', '9342743', '10256983', '17552139', '12155575', '6486397', '11065023', '8550120', '41195', '8293218', '5754737', '5836824', '3248111', '8746759', '15620545', '12048997', '17069360', '13326091', '21233714', '10392614', '4972842', '16564923', '5281311']"
7701236,"['17499827', '7400630', '15935338', '5416192', '5255553', '3733779', '2155394', '5796833', '5533684', '4704144', '17717348', '11242927', '9457281', '13883211', '5978044', '10022410', '3136071', '8942847', '9170300', '16711304', '9234188', '9217059', '5951497', '15435123', '800986', '7981908']"
2996481,"['987984', '3672244', '161725', '327286', '2666794', '2581473', '11085', '4092734', '1384852', '1621329', '289303', '418858', '7286871', '142351', '54850', '4229155', '1579452', '3277861', '343155', '252415', '2150658', '4782687', '3286326', '1095589', '2884925', '3609529', '5087878', '28038', '546593', '682419', '13379', '5717172', '3277565', '144194', '880057', '62680', '627053', '201862', '394567', '3179588', '4797589', '3612386', '112596', '1272316', '1185341', '1224755']"
13699305,"['8843489', '5815867', '21661032', '17708727', '5244008', '10307638', '10307637', '586601']"
19768319,"['6676812', '4503413', '8248729', '4584667', '7903605', '6161771', '13465091', '5527071', '6291747', '8586289', '16293933', '2898030', '1331208', '2155394', '4405434', '8609930', '18533249', '17735489', '16398876', '13090913', '15742000', '8848640', '5911263', '8331231', '2960960', '15823062', '1626469', '6380387']"
9786351,"['13473810', '2978445', '10792459', '5922090', '6167730', '6012070', '9364221', '6204029', '8502323', '6310447', '6499264', '8420850', '1590458', '8621539', '7552982', '3772102', '6150311', '13215621', '8199592', '264520', '3703540', '8243852', '10803166', '10762874', '5441634', '7018554', '4160941', '8644860', '15474039', '10392389', '9097033', '5779358', '1719288', '16860578', '5871515', '3730431', '6305508', '8542414', '5292993', '7439644', '2669368', '708460', '6603271', '9341585', '4353186', '7407804', '17301783', '19180462', '8946891']"
7409882,"['588292', '7281366', '7851697', '1346158', '18991471', '8586874', '9698490', '17699840', '5130710', '5062481', '5821189', '6150638', '4867887', '8510363', '7864785', '6501818', '9017625', '15930326', '5259464', '2863338', '10823895', '5240870', '6947226', '11264502', '17795341', '11569753', '10942536', '16983137', '9506147', '9267963', '6816527', '8915436', '881248', '10347476', '8957250', '733014', '5954973', '5209232', '9824992', '11741570', '4990533', '16519543', '8909440', '8729919', '14428315', '10257937', '5341225']"
3820070,"['6736958', '8638975', '11002590', '12213187', '8484756', '6503948', '9947539', '15965890', '4315762', '927775', '9087824', '9202714', '7931575', '12150345', '6114813', '10037779']"
7580019,"['4299442', '10307637', '10307638', '6382857', '8899392', '5872894', '8174800', '3808566', '250177', '4640267', '4001232', '7692754', '19037077', '16565066', '16492660', '13699305', '2924119', '5797269', '4286280', '3718228', '8542414', '8621539', '21847682', '18627029', '6824668', '6486397', '7940096', '2864638', '6323718', '7318147', '8837748', '759867', '359562', '4708709', '5196254', '7034433', '7552982', '10904336', '10538052', '3942622', '9888713', '8268332', '8360368', '7141061', '5625764', '20135838', '3428692', '4184841', '16757099']"
5660205,"['2829441', '4116725', '8215614', '3176659', '11972630', '4160941', '5186717', '9097033', '1108192', '19291333', '8502323', '8542414', '519191', '708460', '3926810', '7647149', '7767472', '4353186', '5456235', '17369034', '2554713', '12908661', '2911766', '5951212', '5108544', '10904336', '10392614', '12201171', '17547909', '3375466', '9186030', '1591567', '7416263', '9118323', '1719288', '2566273', '1590458', '5097713', '519183', '15498481', '5262098', '2978445', '359562', '6012070', '7552982', '6262042', '6251472', '6499264', '13473810']"
6824668,"['5484780', '5872894', '8268332', '5183604', '18091193', '3818330', '7318147', '6546332', '7132534', '4708709', '5009102', '8796692', '18627029', '766653', '6015554', '4116063', '10996532', '5735360', '5835773', '7769802', '2923376', '3977503', '3748287', '2924119', '15591627', '5780722', '41195', '5492961']"
12554586,"['9148219', '12658114', '16234335', '17499827', '3315843', '5815867', '5521748', '7400630', '7981908', '9217059', '5287303', '18149837', '5951497', '3915633']"
9148219,"['12554586', '12658114', '16234335', '3315843', '5815867', '17499827', '5521748', '7981908', '7400630', '5287303', '9217059', '5951497', '3656731']"
190020,"['1720237', '36182', '561909', '110279', '1009878', '101406', '3019802', '1292119', '888375', '128301', '1608171', '44783', '587761', '5438263', '1692', '218997', '169074', '3929730', '64712', '81869', '835019', '519182', '4640270', '54433', '2203814', '2154506', '19364', '26369', '3657023']"
2924119,"['8639747', '6380387', '7033696', '8174800', '21236255', '437525', '8837748', '8268332', '10174165', '8352126', '15512373', '10822829', '8473294', '9764209', '10222589', '8683705', '519190', '7318147', '4292367', '7940096', '8440510', '8983827', '5807390', '19037077', '219151', '1037248', '7517100', '7818786', '6262042', '6371968', '10538052', '7981908', '5303228', '4926968', '9049190', '11124244', '426279', '8373637', '11484554', '6161771', '5169015', '7162696', '8843489', '9515107', '8786496', '12323303', '7796991', '4763169']"
9947539,"['8484756', '6503948', '6114813', '6919079', '10947381', '11002590', '8638975', '9202714', '9087824', '10893213', '10460674', '16595159', '6736958', '3820070', '10012225', '12213187', '19532460', '10435948']"
11002590,"['8638975', '9947539', '3820070', '17075583', '10037779', '11661942', '5626216', '8484756', '8811573', '17547967', '9196287', '10100344', '13191075', '6506824', '6503948', '12893368', '5536747', '6625003', '16894138', '17785106', '11199776', '10160771', '6191785', '7281656', '7310942', '7956568', '9913206', '9894971', '7160678']"
16778488,"['13462472', '19164972', '5694462', '12500208', '4184841', '9642098', '5268366', '11109459', '20135838', '570245', '16919582', '9888713', '7835193', '6996170', '5625764', '11829606', '5815506', '11285759', '19108765', '17321006', '10358623', '16394570', '10012225', '8048710', '400911', '16757099', '5872894', '4940676', '6802080', '10893213', '2864638', '4090225', '11432813', '8358071', '18823050', '7459287']"
8909104,"['8813881', '5416192', '7271692', '10396848', '9234188', '5860158', '12948283', '9118323', '7231219', '5622310', '5341260', '556658', '8101021', '8792132', '709871', '7281374', '11242927', '6498183', '6935365', '21016204', '7701236', '4739498', '7980164', '226879', '5375292', '17717348', '1883528', '15435123', '1606831', '6136057', '6166007', '18956811', '3668712', '7552982', '5303228', '13883211', '9188131', '12150345', '2335766', '10057416', '6260346', '298442', '146136', '10375926', '4073096', '6371871', '1900560', '9364221', '1075447']"
17499827,"['9078880', '10037779', '7701236', '9196287', '5255553', '12554586', '9148219', '6876732', '11002590', '6878304', '511876', '8942847', '7415233', '18149837', '4704144', '5796833', '3428692', '8035086', '5287303', '7779739', '3737771', '7400630', '9087824']"
5264259,"['5364444', '4406703', '4747684', '5733643', '146803', '5874360', '6180609', '5009104', '6117255', '6996170', '4785826', '6374529', '9087824', '4313173', '5100548', '5664468', '2443929', '3746633', '6186798', '7399424', '284602', '33337', '6876732', '6508189', '1201540', '5578874', '6538138']"
8502323,"['7767472', '9097033', '18761282', '2978445', '19291333', '13473810', '19180462', '17853626', '8557924', '6504255', '8350528', '8765174', '11242927', '16860578', '9465069', '10803166', '5061792', '3176659', '7233511', '9786351', '5660205', '2829441', '11972630', '10495677', '21170832', '8946891', '4116725', '9118323', '8224099', '21107759', '264520', '7904582', '6130477', '8705661', '9527347', '7168640', '8295438', '10869468', '708460', '3305513', '5456235', '5951212', '9073247', '4913885', '7983118', '5779358', '9327354', '5441634', '8964301']"
11190811,"['8217142', '4600344', '16045253', '13215621', '10192036', '5292993', '6504255', '9465069', '6603271', '6108631', '4638221', '5441634', '5801695', '10011889', '11972630', '6095215', '4913885', '10163671', '1075447', '17045423', '10803166', '19180462', '5893883', '5369044', '7767472', '9738615', '14460786', '7168640', '6688785', '19616552', '19010244', '6917082', '10853589', '8946891', '5709169', '6012070', '4745202', '2978445', '7244923', '5298812', '1484776', '10588116', '5756443', '7254275', '10299530', '6204029', '6285081', '8350528', '6315141']"
6291747,"['10123026', '6161771', '5780722', '5624998', '5835773', '3693165', '3136071', '8248729', '4793511', '5785851', '6802080', '5352737', '8166063', '2923376', '7229602', '4503413', '8609930', '2406416', '426280', '4877073', '519186', '7141061', '5780988', '64195', '6186798', '8195092', '425895', '16293933', '6405951', '2643989', '8428008', '10299302', '6676812', '2960960']"
6171672,"['4355609', '11484554', '4618086', '5123595', '5887924', '8248729', '3977503', '5534564', '5911263', '5872894', '4286280', '17321006', '5835773', '5743495', '9888713', '3175153', '7760606', '6161771', '8997667', '7434838', '8268332', '4544003', '18862442', '5641233', '426211', '6380387', '7203647', '1465463', '6527235', '2814533', '519187', '5356442', '7459287']"
10375926,"['11242927', '8792132', '9364221', '10238885', '7552982', '5364444', '11285759', '5264259', '10973689', '6180609', '11398111', '5736857', '6310447', '6251472', '8101021', '19180462', '10027665', '5733643', '7701236', '7779739', '7931575', '1590458', '9087824', '6612132', '264520', '4406703', '19004775', '18647387', '3778962', '2155394', '4747684', '5874360', '3718228', '5009104', '9897871', '5324691', '7281374', '6410084', '6876732', '7952153', '519187', '15962612', '7399424', '2864638', '6499264', '9127019', '7103364', '7547129', '5947583']"
6149931,"['5155082', '17396263', '11311104', '1510630', '419425', '2562777', '970051', '535596', '4184008', '3661712', '4319522', '670950', '3915633', '479762', '4259129', '4435530', '720133', '1297372', '4064125', '5126213', '21226106', '17696071', '5731098', '9907032', '4415069', '4669848', '10084989', '59350', '4331106', '6743565', '4005387', '6233721', '4180202', '4492833', '1594858', '4783953', '93886', '3886967', '408312', '2945432', '4591194', '766653', '10930441', '3214284', '3968878', '6823408', '5696885']"
3152881,"['147321', '3158355', '1536106', '16404', '3829', '187353', '1178694', '964124', '24463', '5769571', '125096', '778004', '1418952', '73269', '239242', '266505', '156151', '9912', '158949', '775192', '30575', '24369', '2829631', '3400', '24900', '770308', '4699702', '97148', '2752073', '27587', '164333', '9468506', '1201579', '14450', '36058', '62437', '192515', '239166', '715142', '13877', '1533416', '113603', '107849', '1148673', '6666457', '6449095', '6641971', '4457', '41900']"
12528195,"['19155163', '13155482', '5780932', '17432881', '4425881', '4060641', '5706666', '13787697', '13482114', '8038669']"
8997667,"['426211', '5123595', '586971', '519190', '11484554', '426225', '9049190', '10145210', '12545', '8473294', '5480638', '3175153', '4618086', '5911263', '7318147', '3820362', '15512373', '26190', '8351915', '12323303', '4708709', '9515107', '4588364', '8639747', '7613541', '7629726', '4773446', '5169015', '3899353', '6267104', '217068', '10904336', '5962030', '6676812', '5997280', '4787219', '4286280', '6161771', '17630641', '2977686', '4778091', '8609930', '8550472', '589322', '4955946', '8248729']"
6380387,"['8639747', '9515107', '6262042', '2924119', '21236255', '5527071', '8546076', '8937252', '5911263', '6161771', '16945213', '8683705', '8248729', '5133751', '7049440', '8268332', '9049190', '21170832', '7318147', '6676812', '15742000', '219151', '10487351', '17853626', '4618086', '8983827', '4972433', '5382061', '10174165', '19768319', '5534564', '2155394', '8586289', '11484554']"
8279660,"['5396770', '7740434', '11435290', '7024041', '8289212', '16718287', '11513159', '11677186', '7185990', '15605019', '11040640', '6097887', '7656449', '6227188', '7510933', '8084812', '5510058', '9077689', '5591418', '9049906', '10194652', '10588116', '16665017', '17936283', '9814166', '19008787', '10785477', '8813629', '9006523', '9557114', '10988001', '9235909', '6635601', '12255095', '10716396', '9486809', '487265', '7444967', '15941178', '8037009', '19173859', '10732807', '6636663', '11551447', '8693302', '5078520', '9974625', '7798505']"
2643990,"['5624998', '3136071', '5887924', '7229602', '5835773', '432925', '2923376', '6291747', '64195', '4810638', '154620', '3902640', '425895', '5785851', '550', '6161771', '4286280', '5780988', '6816537', '4742002', '519186', '1186864']"
10996532,"['5736857', '8639348', '7141061', '5447237', '5780722', '2923376', '4465908', '6129647', '7203647', '6290368', '5872894', '6288965', '6937794', '7132534', '21847682', '18091193', '9214814', '4286280', '5735360', '6824668', '6291747']"
7049439,"['41195', '5298812', '3278490', '1594858', '4166785', '2672914', '12984195', '807649', '10163671', '5009102', '5521748']"
4747684,"['8491263', '5733643', '5364444', '3778962', '7399424', '6996170', '5264259', '5450410', '5874360', '4406703', '6374529', '6094646', '9679898', '6117255', '8771545', '16944656', '7310720', '1511539', '4820285', '9833472', '10027665', '11285759', '6538138', '5578874', '7128676', '4943810', '8928469', '4806844', '5989005', '10238885', '6227192', '9087824', '5736857', '11390026', '6269258', '3718228', '8185368', '146803', '10596224', '8406727', '10973689', '5558030', '6288965', '3292784', '9640922', '4313173', '9897871', '5737085', '6410084']"
10608899,"['20943260', '13597756', '8848640', '19751550', '18420768', '16757236', '7903605', '16580245', '3200869', '8675414', '18654755', '9866421', '11075666', '19532460', '16945213', '6380387', '10761009', '19114926', '22401084', '5534564', '17014619', '4123281', '4618086', '11974320']"
10896432,"['5380854', '8683705', '8654838', '10458699', '5303228', '5977782', '18456959', '17368670', '4653623', '5962030', '8609930', '8440510', '15470616', '16293933', '9867529', '8473294', '11527811', '17735489', '7468158', '8639747', '5111994']"
426211,"['8997667', '586971', '5123595', '519190', '11484554', '8351915', '8473294', '3820362', '12323303', '3175153', '4708709', '4618086', '4355824', '5911263', '4653623', '5977782', '8639747', '8609930', '5380854', '2411735', '7613541', '5962030', '6676812']"
5737085,"['16580245', '8813348', '9892670', '1511539', '10160771', '4060852', '11390026', '7221598', '9216799', '5372321', '7098655', '16414479', '11012954', '6114813', '10027665', '8771545', '17782849', '12191173', '8773056', '8604510', '19532460', '8365151', '11829606', '16757236', '6094646', '10392870', '12439275', '5534564', '8091320', '8144647', '10947381', '9091329', '18323167', '6736958', '6406411', '7764628', '17206730', '12132861', '7059172', '6495873', '11274109', '7459287', '218074', '15604173', '8848640', '12083416', '9947539']"
5111994,"['8473294', '8639747', '8356776', '3851345', '1606831', '5303228', '5416192', '5445378', '12323303', '5951212', '15470616', '10896432', '9823474', '426279', '5380854', '9457281', '4776092', '7109806', '8683705', '16493255', '3651827']"
16757099,"['9888713', '756547', '8248729', '10893213', '5887924', '17321006', '6676812', '7459287', '6291747', '7229602', '16595159', '4286280', '6802080', '8546076', '5624998', '6180609', '6161771', '4465908', '4584667']"
5874360,"['6374529', '5733643', '5578874', '4820285', '5364444', '5450410', '7399424', '4747684', '7310942', '5097195', '7277639', '5264259', '4406703', '7339749', '8491263', '6538138', '9087824', '18647387', '3146056', '6251472', '9377873', '7980164', '5981108', '6323450', '9196287', '4592419', '8813348', '5922090', '10069360', '7823707', '1511539', '4943810', '16944656', '12784653', '6164072', '7390900', '6115859', '8185368', '7570472', '3718228', '7097908', '9254383', '5626216', '10027665', '5009104', '7228578', '7425115', '7098655', '6736958']"
5735360,"['13939529', '7132534', '6468350', '6338380', '5780722', '6081485', '8166063', '6337975', '17133594', '11373410']"
4778091,"['8639747', '5303228', '5380854', '2155394', '8997667', '8609930', '426211', '426279', '8683705', '10896432', '8546076', '6380387', '10904336', '10225842', '6676812', '2924119', '21236255', '4286280', '9234188', '16462903', '16293933', '8248729', '1606831', '3851345', '16945213', '759867', '3651827', '3820362', '9457281', '15742000']"
16574731,"['8208111', '10844532', '7676059', '9822462', '7740143', '5558446', '10814073', '8758054', '4097137', '3337255', '13131818', '7120821', '13975206', '7706853', '4583447', '9134837', '12019024', '5119579', '8321508', '15787678', '16613116', '18101191', '5382061', '2838264', '16400145', '15780608', '9990948', '356759', '3082102', '3082104', '452078', '17353195', '9504278', '11036913', '9478649', '3402527', '8357170', '677805', '3086735', '4330856', '17404246', '8277820', '13473942']"
21018122,"['16933432', '10947381', '12431964', '17307151', '19830874', '14277193', '17953347', '9664470', '21264970', '6503948', '8484756']"
